Index,Last Name,Given Name,Year,Location,Citation,ACM Fellow Profile,DBLP profile,Google Scholar Profile,Affiliation,Interests
92,Farach-Colton,Martin,2021,USA,For contributions to data structures for biocomputing and big data,https://awards.acm.org/award-recipients/farach-colton_N017087,https://dblp.org/pid/f/MartinFarachColton,https://scholar.google.com/citations?user=2uHUSa8AAAAJ,"Distinguished Professor of Computer Science, Rutgers University",Algorithms Data Structures External Memory Storage Systems
93,Mason,Matthew T,2021,USA,For contributions to robotic manipulation and manipulation path planning,https://awards.acm.org/award-recipients/mason_5093703,https://dblp.org/pid/69/5537,https://scholar.google.com/citations?user=D_JpQnAAAAAJ,"Professor of Robotics and Computer Science, Carnegie Mellon University",Robotics Robotic Manipulation Motion Planning
94,Balakrishnan,Meenakshi,2021,India,"For contributions to system-level design, embedded systems and assistive technologies for the visually impaired",https://awards.acm.org/award-recipients/balakrishnan_4440475,https://dblp.org/pid/222/4034,https://scholar.google.com/citations?user=G8StE6wAAAAJ,Clinical Project Manager,Biomedical Research Public Health Health Services Research Emergency Medicine
95,Yang,Ming-Hsuan,2021,USA,"For contributions to visual tracking, face processing, and low-level vision",https://awards.acm.org/award-recipients/yang_4468088,https://dblp.org/pid/79/3711,https://scholar.google.com/citations?user=p9-ohHsAAAAJ,University of California at Merced; Google,Computer Vision Machine Learning Artificial Intelligence
96,Zaki,Mohammed,2021,USA,For contributions to data mining algorithms and foundations,https://awards.acm.org/award-recipients/zaki_4721650,https://dblp.org/pid/z/MohammedJaveedZaki,https://scholar.google.com/citations?user=UmwJklEAAAAJ,"Professor & Head, Computer Science Department, RPI",Data Mining Machine Learning Graph Mining Bioinformatics
97,Shah,Mubarak Ali,2021,USA,For contributions to human action recognition in video and leadership for undergraduate research experience,https://awards.acm.org/award-recipients/shah_2657963,,,,[]
98,Singh,Munindar P.,2021,USA,For contributions to artificial intelligence and multiagent systems and their applications in service-oriented computing and sociotechnical systems,https://awards.acm.org/award-recipients/singh_4715637,https://dblp.org/pid/s/MunindarPSingh,https://scholar.google.com/citations?user=qNznu3kAAAAJ,"Professor of Computer Science, North Carolina State University",Multiagent Systems Service-Oriented Computing Software Engineering Social Computing
99,Li,Ninghui,2021,USA,"For contributions to data privacy, access control, and trust management",https://awards.acm.org/award-recipients/li_UJ45057,https://dblp.org/pid/l/NinghuiLi,https://scholar.google.com/citations?user=XpHwrPsAAAAJ,"Professor of Computer Science, Purdue University",Privacy
100,Inverardi,Paola,2021,Italy,For contributions to software architecture,https://awards.acm.org/award-recipients/inverardi_4724209,https://dblp.org/pid/i/PaolaInverardi,https://scholar.google.com/citations?user=x8XlRFgAAAAJ,Professor of Computer Science,software engineering
101,Zhao,Ben Y.,2021,USA,"For contributions to peer-to-peer systems and online social networks
",https://awards.acm.org/award-recipients/zhao_4998316,https://dblp.org/pid/z/BenYZhao,https://scholar.google.com/citations?user=cYReSuEAAAAJ,"Neubauer Professor of Computer Science, University of Chicago",Security Adversarial Machine Learning Mobile Computing HCI Online Social Networks
102,Cohen-Or,Daniel,2021,Israel,"For contributions to computer graphics, geometry processing and visual computing",https://awards.acm.org/award-recipients/cohen-or_8339869,https://dblp.org/pid/c/DCohenOr,https://scholar.google.com/citations?user=fAxws1sAAAAJ,"Professor of Computer Science, Tel Aviv University",Graphics Imaging Geometric Modeling
103,Bader,David A,2021,USA,"For contributions to high-performance computing systems, graph analytics, and technical leadership in parallel computing",https://awards.acm.org/award-recipients/bader_4554572,https://dblp.org/pid/41/3005,https://scholar.google.com/citations?user=uXUA1pgAAAAJ,"Distinguished Professor, New Jersey Institute of Technology",data science high performance computing cybersecurity massive-scale analytics computational genomics
104,Pan,David Z.,2021,USA,"For contributions to electronic design automation, including design for manufacturing and physical design",https://awards.acm.org/award-recipients/pan_4706800,https://dblp.org/pid/p/DavidZhigangPan,https://scholar.google.com/citations?user=3aLlroEAAAAJ,"Professor, Silicon Labs Endowed Chair, ECE Dept., University of Texas at Austin",Electronic Design Automation Design for Manufacturing VLSI Hardware Machine Learning
105,Tang,Jie,2021,China,For contributions to information and social network mining,https://awards.acm.org/award-recipients/tang_9003592,https://dblp.org/pid/t/ChangjieTang,https://scholar.google.com/citations?user=n1zDCkQAAAAJ,"Professor, Tsinghua University",Artificial Intelligence Social Networks Data Mining Machine Learning Knowledge Graph
106,Samarati,Pierangela,2021,Italy,For contributions to data security and privacy,https://awards.acm.org/award-recipients/samarati_NB36699,https://dblp.org/pid/s/PSamarati,https://scholar.google.com/citations?user=nAGXeFkAAAAJ,Universita` degli Studi di Milano,
107,Ostrovsky,Rafail,2021,USA,For contributions to the foundations of cryptography,https://awards.acm.org/award-recipients/ostrovsky_N017384,https://dblp.org/pid/o/RafailOstrovsky,https://scholar.google.com/citations?user=UvFrX04AAAAJ,Norman E. Friedman Distinguished Professor of Computer Science and Mathematics,Theoretical Computer Science Cryptography Computer Security Complexity Theory Distributed Algorithms
108,Wang,Wenping,2021,USA,For contributions to geometric modeling and computer graphics,https://awards.acm.org/award-recipients/wang_2867478,https://dblp.org/pid/264/1980,https://scholar.google.com/citations?user=28shvv0AAAAJ,Texas A&M University,Computer Graphics Geometric Computing
109,Fiat,Amos,2021,Israel,"For contributions to cryptography, online algorithms, and algorithmic game theory",https://awards.acm.org/award-recipients/fiat_8021946,https://dblp.org/pid/06/894,,,[]
110,Kaeli,David R,2021,USA,For contributions to computer architecture and compilers,https://awards.acm.org/award-recipients/kaeli_4170395,https://dblp.org/pid/k/DavidRKaeli,https://scholar.google.com/citations?user=Mkgn0qcAAAAJ,"Distinguished Professor of ECE, Northeastern University",Computer Architecture Security Compilers Reliability Simulators
111,Jhala,Ranjit,2021,USA,For contributions to software verification,https://awards.acm.org/award-recipients/jhala_0608632,https://dblp.org/pid/47/4244,https://scholar.google.com/citations?user=H3wb878AAAAJ,"Professor of Computer Science, UC San Diego",Programming Languages Software Engineering Formal Methods
112,Ross,Robert B,2021,USA,For contributions to high-performance computing in storage and parallel I/O,https://awards.acm.org/award-recipients/ross_2879428,https://dblp.org/pid/333/6794,https://scholar.google.com/citations?user=hvS9R4wAAAAJ,"Senior Computer Scientist, Mathematics and Computer Science Division, Argonne National …",high-performance computing HPC system software parallel I/O and file systems
113,Kleinberg,Robert,2021,USA,For contributions to online learning and decision problems,https://awards.acm.org/award-recipients/kleinberg_3600864,https://dblp.org/pid/k/RDKleinberg,https://scholar.google.com/citations?user=zkvW8FQAAAAJ,"Department of Computer Science, Cornell University",Theory of Computing Algorithms Algorithmic Game Theory and Economics Learning Theory
114,Picard,Rosalind Wright,2021,USA,For contributions to physiological signal sensing for individual health and wellbeing,https://awards.acm.org/award-recipients/picard_4794384,,,,[]
115,Smolka,Scott,2021,USA,"For contributions in process algebra, model checking, and runtime verification",https://awards.acm.org/award-recipients/smolka_1625607,https://dblp.org/pid/s/ScottASmolka,https://scholar.google.com/citations?user=4q-QenMAAAAJ,"Professor of Computer Science, Stony Brook University",Model Checking Runtime Verification Computational Biology
116,Qadeer,Shaz,2021,USA,"For contributions to software verification, software testing, and programming languages
",https://awards.acm.org/award-recipients/qadeer_3771219,https://dblp.org/pid/q/ShazQadeer,https://scholar.google.com/citations?user=EqIVfYcAAAAJ,"Research Scientist, Facebook",Program verification programming languages software engineering
117,Zilberstein,Shlomo,2021,USA,"For contributions to automated planning, resource-bounded reasoning, and multi-agent systems",https://awards.acm.org/award-recipients/zilberstein_3193232,https://dblp.org/pid/z/ShlomoZilberstein,https://scholar.google.com/citations?user=q_n7d6EAAAAJ,"Professor of Computer Science, University of Massachusetts Amherst",Artificial Intelligence Automated Planning Multiagent Systems Autonomous Agents Bounded Rationality
118,Marschner,Steve,2021,USA,For contributions to modeling the appearance of physical materials,https://awards.acm.org/award-recipients/marschner_4315040,https://dblp.org/pid/m/StephenRMarschner,https://scholar.google.com/citations?user=llo3F3QAAAAJ,"Professor of Computer Science, Cornell University",Computer Graphics Computer Vision
119,Sarawagi,Sunita,2021,India,"For contributions to statistical machine learning for information analysis, extraction, and integration",https://awards.acm.org/award-recipients/sarawagi_7006117,https://dblp.org/pid/s/SunitaSarawagi,https://scholar.google.com/citations?user=Hg4HmTAAAAAJ,"Indian Institute of Technology Bombay,  Mumbai, India.",
120,Jajodia,Sushil,2021,USA,"For contributions to cyber security, data protection, and privacy
",https://awards.acm.org/award-recipients/jajodia_2061893,https://dblp.org/pid/j/SushilJajodia,https://scholar.google.com/citations?user=lOZ1vHIAAAAJ,"University Professor, BDM International Professor, and Director, Center for Secure …",security privacy database databases distributed systems
121,Rusinkiewicz,Szymon,2021,USA,"For contributions to acquisition, representation, analysis, rendering, and fabrication of 3D models",https://awards.acm.org/award-recipients/rusinkiewicz_0296210,https://dblp.org/pid/61/5465,https://scholar.google.com/citations?user=RaScARwAAAAJ,"Princeton University, Department of Computer Science",Computer Graphics Computational Fabrication Computer Vision Robotics
122,Rosing,Tajana,2021,USA,"For contributions to power, thermal, and reliability management",https://awards.acm.org/award-recipients/rosing_7389287,https://dblp.org/pid/s/TajanaSimunic,https://scholar.google.com/citations?user=3smyfesAAAAJ,UCSD,embedded & cyber-physical systems computer architecture
123,Xie,Tao,2021,China,For contributions to software testing and analytics,https://awards.acm.org/award-recipients/xie_CR80884,https://dblp.org/pid/13/8477,https://scholar.google.com/citations?user=JJDcNxEAAAAJ,,X射线散射，X-RAY backscatter X-ray scatter
124,Lengauer,Thomas,2021,Germany,For contributions to bioinformatics and medical informatics,https://awards.acm.org/award-recipients/lengauer_1628387,https://dblp.org/pid/l/TLengauer,,,[]
125,Zimmermann,Thomas,2021,USA,For contributions to mining software repositories and defect prediction,https://awards.acm.org/award-recipients/zimmermann_UK62792,https://dblp.org/pid/19/3622-1,https://scholar.google.com/citations?user=5zvbpooAAAAJ,"Sr. Principal Researcher at Microsoft Research, Redmond",Software Engineering Empirical Software Engineering Mining Software Repositories Recommender Systems Computer Games
126,Hu,Xiaobo Sharon,2021,USA,For contributions to the design of power-constrained and real-time embedded systems,https://awards.acm.org/award-recipients/hu_7254774,https://dblp.org/pid/h/XiaoboSharonHu,https://scholar.google.com/citations?user=tQRvus8AAAAJ,"University of Notre Dame, Department of Computer Science and Engineering",Power and reliability aware system-level … Circuit and architecture design for beyond … Algorithm and hardware
