title,authors,year,abstract,ss_id
The Recurrent Temporal Restricted Boltzmann Machine,"[{'name': 'Ilya Sutskever', 'dblp_profile': 'https://dblp.org/pid/60/5276.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}, {'name': 'Graham W. Taylor', 'dblp_profile': 'https://dblp.org/pid/17/1633.html'}]",2008,"The Temporal Restricted Boltzmann Machine (TRBM) is a probabilistic model for sequences that is able to successfully model (i.e., generate nice-looking samples of) several very high dimensional sequences, such as motion capture data and the pixels of low resolution videos of balls bouncing in a box. The major disadvantage of the TRBM is that exact inference is extremely hard, since even computing a Gibbs update for a single variable of the posterior is exponentially expensive. This difficulty has necessitated the use of a heuristic inference procedure, that nonetheless was accurate enough for successful learning. In this paper we introduce the Recurrent TRBM, which is a very slight modification of the TRBM for which exact inference is very easy and exact gradient learning is almost tractable. We demonstrate that the RTRBM is better than an analogous TRBM at generating motion capture and videos of bouncing balls.",0228810a988f6b8f06337e14f564e2fd3f6e1056
Boltzmann machine,"[{'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2007,,3f0b88c45b16aa85652b1e1cc531eec378fc32a9
Unsupervised Learning of Image Transformations,"[{'name': 'Roland Memisevic', 'dblp_profile': 'https://dblp.org/pid/98/4508.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2007,"We describe a probabilistic model for learning rich, distributed representations of image transformations. The basic model is defined as a gated conditional random field that is trained to predict transformations of its inputs using a factorial set of latent variables. Inference in the model consists in extracting the transformation, given a pair of images, and can be performed exactly and efficiently. We show that, when trained on natural videos, the model develops domain specific motion features, in the form of fields of locally transformed edge filters. When trained on affine, or more general, transformations of still images, the model develops codes for these transformations, and can subsequently perform recognition tasks that are invariant under these transformations. It can also fantasize new transformations on previously unseen images. We describe several variations of the basic model and provide experimental results that demonstrate its applicability to a variety of tasks.",2ac91e028cdc602695b46bd1f372c03b4d2776cf
Three new graphical models for statistical language modelling,"[{'name': 'Andriy Mnih', 'dblp_profile': 'https://dblp.org/pid/23/1295.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2007,The supremacy of n-gram models in statistical language modelling has recently been challenged by parametric models that use distributed representations to counteract the difficulties caused by data sparsity. We propose three new probabilistic language models that define the distribution of the next word in a sequence given several preceding words by using distributed representations of those words. We show how real-valued distributed representations for words can be learned at the same time as learning a large set of stochastic binary hidden features that are used to predict the distributed representation of the next word from previous distributed representations. Adding connections from the previous states of the binary hidden features improves performance as does adding direct connections between the real-valued distributed representations. One of our models significantly outperforms the very best n-gram models.,bd7d93193aad6c4b71cc8942e808753019e87706
Restricted Boltzmann machines for collaborative filtering,"[{'name': 'Ruslan Salakhutdinov', 'dblp_profile': 'https://dblp.org/pid/62/5884.html'}, {'name': 'Andriy Mnih', 'dblp_profile': 'https://dblp.org/pid/23/1295.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2007,"Most of the existing approaches to collaborative filtering cannot handle very large data sets. In this paper we show how a class of two-layer undirected graphical models, called Restricted Boltzmann Machines (RBM's), can be used to model tabular data, such as user's ratings of movies. We present efficient learning and inference procedures for this class of models and demonstrate that RBM's can be successfully applied to the Netflix data set, containing over 100 million user/movie ratings. We also show that RBM's slightly outperform carefully-tuned SVD models. When the predictions of multiple RBM models and multiple SVD models are linearly combined, we achieve an error rate that is well over 6% better than the score of Netflix's own system.",1626c940a64ad96a7ed53d7d6c0df63c6696956b
Modeling image patches with a directed hierarchy of Markov random fields,"[{'name': 'Simon Osindero', 'dblp_profile': 'https://dblp.org/pid/05/5467.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2007,"We describe an efficient learning procedure for multilayer generative models that combine the best aspects of Markov random fields and deep, directed belief nets. The generative models can be learned one layer at a time and when learning is complete they have a very fast inference procedure for computing a good approximation to the posterior distribution in all of the hidden layers. Each hidden layer has its own MRF whose energy function is modulated by the top-down directed connections from the layer above. To generate from the model, each layer in turn must settle to equilibrium given its top-down input. We show that this type of model is good at capturing the statistics of patches of natural images.",80c330eee12decb84aaebcc85dc7ce414134ad61
Using Deep Belief Nets to Learn Covariance Kernels for Gaussian Processes,"[{'name': 'Ruslan Salakhutdinov', 'dblp_profile': 'https://dblp.org/pid/62/5884.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2007,"We show how to use unlabeled data and a deep belief net (DBN) to learn a good covariance kernel for a Gaussian process. We first learn a deep generative model of the unlabeled data using the fast, greedy algorithm introduced by [7]. If the data is high-dimensional and highly-structured, a Gaussian kernel applied to the top layer of features in the DBN works much better than a similar kernel applied to the raw input. Performance at both regression and classification can then be further improved by using backpropagation through the DBN to discriminatively fine-tune the covariance kernel.",f2e95236f0fccc0b70e757ac2ebbc79b7f51de0a
Visualizing Similarity Data with a Mixture of Maps,"[{'name': 'James Cook', 'dblp_profile': 'https://dblp.org/pid/58/3899.html'}, {'name': 'Ilya Sutskever', 'dblp_profile': 'https://dblp.org/pid/60/5276.html'}, {'name': 'Andriy Mnih', 'dblp_profile': 'https://dblp.org/pid/23/1295.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2007,"We show how to visualize a set of pairwise similarities between objects by using several different two-dimensional maps, each of which captures different aspects of the similarity structure. When the objects are ambiguous words, for example, different senses of a word occur in different maps, so “river” and “loan” can both be close to “bank” without being at all close to each other. Aspect maps resemble clustering because they model pair-wise similarities as a mixture of different types of similarity, but they also resemble local multi-dimensional scaling because they model each type of similarity by a twodimensional map. We demonstrate our method on a toy example, a database of human wordassociation data, a large set of images of handwritten digits, and a set of feature vectors that represent words.",1fa265cca12dc92d5f1850d47e1bd338f924adf1
Learning a Nonlinear Embedding by Preserving Class Neighbourhood Structure,"[{'name': 'Ruslan Salakhutdinov', 'dblp_profile': 'https://dblp.org/pid/62/5884.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2007,"We show how to pretrain and ﬁne-tune a multilayer neural network to learn a nonlinear transformation from the input space to a low-dimensional feature space in which K-nearest neighbour classiﬁcation performs well. We also show how the non-linear transformation can be improved using unlabeled data. Our method achieves a much lower error rate than Support Vector Machines or standard backpropagation on a widely used version of the MNIST handwritten digit recognition task. If some of the dimensions of the low-dimensional feature space are not used for nearest neighbor classiﬁcation, our method uses these dimensions to explicitly rep-resent transformations of the digits that do not affect their identity.",ad33d1fa8628cb55c32fb52feb537f65184c3b29
Learning Multilevel Distributed Representations for High-Dimensional Sequences,"[{'name': 'Ilya Sutskever', 'dblp_profile': 'https://dblp.org/pid/60/5276.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2007,"We describe a new family of non-linear sequence models that are substantially more powerful than hidden Markov models or linear dynamical systems. Our models have simple approximate inference and learning procedures that work well in practice. Multilevel representations of sequential data can be learned one hidden layer at a time, and adding extra hidden layers improves the resulting generative models. The models can be trained with very high-dimensional, very non-linear data such as raw pixel sequences. Their performance is demonstrated using synthetic video sequences of two balls bouncing in a box.",c74e230a5a6fd5e2db6ace765ce38afe65f96214
